TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Channel,LoginAttempts,CustomerAge,CustomerOccupation,AccountBalance,anomaly_score,is_anomaly
TX000913,AC00179,213.4,2023-08-14 16:40:38,Credit,Branch,1,73,Retired,2012.24,0.9930159743111563,1
TX000914,AC00386,254.21,2023-05-22 16:48:08,Debit,ATM,1,48,Engineer,2487.2,0.4732102542494173,0
TX000915,AC00171,577.73,2023-11-10 16:26:28,Debit,ATM,1,37,Doctor,14977.99,0.7678129166072392,0
TX000916,AC00336,170.26,2023-09-25 16:58:25,Debit,ATM,1,27,Student,1969.48,0.9910921889721486,1
TX000917,AC00272,337.73,2023-05-23 17:12:39,Debit,Online,4,78,Retired,7001.2,0.925406282040278,0
TX000918,AC00402,330.61,2023-07-06 16:04:39,Credit,Branch,1,64,Retired,2525.25,0.7604213100345467,0
TX000919,AC00136,132.33,2023-11-10 16:32:24,Credit,ATM,1,35,Engineer,7457.94,0.7035033423334938,0
TX000920,AC00280,672.74,2023-08-10 16:39:33,Credit,Branch,1,46,Engineer,5386.52,0.575317298116087,0
TX000921,AC00352,74.04,2023-02-23 18:23:29,Debit,Online,1,18,Student,1690.23,0.8638555897371724,0
TX000922,AC00495,197.18,2023-05-09 16:47:42,Debit,Online,1,28,Engineer,3114.92,0.44856876619581526,0
TX000923,AC00061,21.15,2023-11-20 16:06:10,Debit,Branch,1,70,Retired,3466.74,0.5199606328165522,0
TX000924,AC00129,218.37,2023-06-05 16:27:31,Debit,ATM,1,62,Doctor,9942.24,0.4512688837031639,0
TX000925,AC00237,590.01,2023-02-06 16:42:16,Debit,Online,3,29,Doctor,9791.74,0.8583240591919828,0
TX000926,AC00230,697.82,2023-11-27 16:10:37,Debit,Online,1,44,Engineer,6824.0,0.588359063350739,0
TX000927,AC00224,302.76,2023-11-16 17:14:01,Debit,ATM,3,38,Engineer,8583.39,0.9902417651569744,1
TX000928,AC00354,148.0,2023-01-23 16:48:16,Debit,Branch,1,20,Student,1488.65,0.4930096783448648,0
TX000929,AC00479,22.26,2023-01-30 18:50:00,Debit,Branch,1,19,Student,5583.88,0.48523179169707714,0
TX000930,AC00329,0.86,2023-02-13 17:49:27,Debit,ATM,1,25,Student,1357.22,0.4170822690448775,0
TX000931,AC00160,757.1,2023-01-23 17:22:25,Debit,Branch,1,65,Doctor,10553.23,0.8561070583754183,0
TX000932,AC00050,38.81,2023-04-28 18:52:30,Credit,Online,1,25,Student,1619.6,0.5158793860585261,0
TX000933,AC00200,76.51,2023-04-03 16:01:51,Credit,Online,4,49,Engineer,9475.4,0.9083734897376441,0
TX000934,AC00254,32.46,2023-03-10 18:59:46,Debit,Online,1,31,Doctor,8656.18,0.45067477046344806,0
TX000935,AC00456,1022.75,2023-01-19 16:45:16,Credit,Branch,1,62,Doctor,207.74,0.8558477337302459,0
TX000936,AC00320,20.64,2023-04-20 16:01:05,Debit,Branch,1,22,Student,949.38,0.44165570330593473,0
TX000937,AC00446,662.11,2023-02-02 16:52:26,Debit,Branch,1,23,Student,1996.38,0.6743469351843183,0
TX000938,AC00292,288.77,2023-11-13 16:42:16,Debit,ATM,1,55,Engineer,8836.51,0.448363365506043,0
TX000939,AC00111,35.05,2023-09-27 18:52:36,Debit,Branch,1,30,Doctor,14330.47,0.5373410721165957,0
TX000940,AC00157,214.73,2023-11-10 18:28:09,Credit,ATM,1,46,Doctor,5368.42,0.6431224728263412,0
TX000941,AC00429,25.38,2023-10-23 16:03:09,Debit,Branch,1,57,Engineer,8616.05,0.571393215979795,0
TX000942,AC00182,617.66,2023-01-30 16:34:16,Debit,ATM,1,41,Engineer,5906.58,0.4245481250508746,0
TX000943,AC00166,446.39,2023-12-12 17:41:53,Debit,ATM,1,63,Retired,7863.6,0.3861658981525167,0
TX000944,AC00005,377.92,2023-02-22 17:29:36,Debit,Branch,1,33,Engineer,2254.71,0.428838900122501,0
TX000945,AC00459,11.04,2023-02-13 18:17:28,Debit,Online,1,30,Engineer,6983.04,0.4851122766069954,0
TX000946,AC00432,275.46,2023-07-24 17:09:05,Debit,ATM,1,36,Doctor,9697.75,0.5426752663555886,0
TX000947,AC00317,179.76,2023-07-12 16:11:30,Debit,Online,1,78,Retired,5909.52,0.4351173093933142,0
TX000948,AC00377,32.34,2023-06-21 16:52:25,Debit,Branch,1,44,Doctor,7847.62,0.43382031933662474,0
TX000949,AC00130,273.92,2023-07-04 17:50:02,Debit,Branch,1,79,Retired,4543.56,0.40093368352856273,0
TX000950,AC00236,375.45,2023-12-05 17:57:39,Debit,Branch,1,19,Student,1307.23,0.40424960015992095,0
TX000951,AC00243,388.98,2023-08-21 17:10:10,Debit,ATM,1,23,Student,1819.91,0.6478058452764466,0
TX000952,AC00017,492.84,2023-03-01 17:43:22,Debit,ATM,1,25,Student,577.67,0.4349418682068694,0
TX000953,AC00295,148.85,2023-11-29 16:46:49,Debit,ATM,1,57,Doctor,7802.36,0.44530114408986166,0
TX000954,AC00187,119.95,2023-04-10 17:53:04,Credit,Branch,5,62,Retired,2596.61,0.9911476496773599,1
TX000955,AC00395,391.66,2023-07-10 17:29:39,Debit,Branch,1,50,Engineer,2406.31,0.4337815405260527,0
TX000956,AC00225,185.99,2023-04-24 16:49:48,Credit,Branch,1,41,Engineer,402.45,0.9562640382364345,1
TX000957,AC00355,322.48,2023-03-13 16:10:41,Debit,ATM,1,27,Student,1238.43,0.45224983350051345,0
TX000958,AC00217,20.27,2023-12-04 16:27:40,Debit,Branch,1,18,Student,796.35,0.3941340194855739,0
TX000959,AC00282,280.61,2023-11-27 16:37:11,Debit,ATM,3,47,Engineer,7888.76,0.8601358282327538,0
TX000960,AC00477,199.02,2023-05-29 16:31:37,Debit,ATM,1,61,Retired,4658.89,0.8595848931318184,0
TX000961,AC00158,104.23,2023-10-17 16:41:39,Credit,Online,1,63,Retired,5009.29,0.5542208198817249,0
TX000962,AC00174,353.59,2023-08-11 17:57:52,Credit,Branch,5,52,Retired,1822.34,0.9017777549837028,0
TX000963,AC00124,55.86,2023-01-23 17:18:16,Debit,Online,1,39,Engineer,5346.46,0.5609746575268696,0
TX000964,AC00247,10.77,2023-03-08 16:58:31,Debit,ATM,1,31,Doctor,10704.95,0.5404676210063016,0
TX000965,AC00297,95.55,2023-04-10 16:25:15,Debit,Branch,1,33,Engineer,2434.74,0.4563257604468068,0
TX000966,AC00114,477.07,2023-11-27 16:30:37,Debit,Online,1,27,Engineer,6568.07,0.8535967075920148,0
TX000967,AC00170,9.1,2023-03-02 16:09:39,Credit,Online,1,52,Retired,2791.45,0.545363067086682,0
TX000968,AC00185,21.41,2023-12-04 16:27:03,Debit,Online,1,57,Doctor,658.91,0.36619776711014035,0
TX000969,AC00487,278.28,2023-10-02 16:20:52,Debit,Branch,1,28,Student,1346.88,0.5498624191906268,0
TX000970,AC00280,388.1,2023-08-21 18:06:59,Credit,Online,1,73,Retired,3022.12,0.628241890764662,0
TX000971,AC00017,215.39,2023-06-21 16:23:53,Debit,ATM,1,27,Student,1582.55,0.44001499018292833,0
TX000972,AC00496,194.37,2023-04-26 17:55:11,Debit,ATM,1,66,Doctor,14395.88,0.6594582254323091,0
TX000973,AC00304,37.7,2023-06-29 16:04:17,Debit,ATM,1,20,Student,1741.1,0.603446467000541,0
TX000974,AC00475,19.59,2023-06-16 18:47:34,Debit,Branch,1,64,Retired,1061.69,0.5101157003917606,0
TX000975,AC00111,81.35,2023-01-23 17:39:08,Debit,Online,1,41,Engineer,7192.45,0.47193873881773307,0
TX000976,AC00316,314.54,2023-09-29 16:34:03,Credit,Branch,1,58,Engineer,9923.45,0.8542952893346474,0
TX000977,AC00007,466.64,2023-09-04 16:57:31,Debit,ATM,1,58,Doctor,10915.11,0.5947039172826794,0
TX000978,AC00033,397.01,2023-08-07 17:45:52,Debit,ATM,1,22,Student,719.52,0.5255896475066841,0
TX000979,AC00453,472.48,2023-02-27 17:06:36,Debit,Branch,1,55,Engineer,7128.82,0.5180628288928262,0
TX000980,AC00147,67.15,2023-11-20 17:17:05,Debit,Online,1,59,Doctor,9028.49,0.4984281084033066,0
TX000981,AC00401,102.67,2023-05-10 17:41:59,Debit,Branch,1,79,Retired,4656.94,0.4301704077708323,0
TX000982,AC00336,460.09,2023-03-06 17:05:25,Credit,Online,3,35,Doctor,6990.64,0.9931124489755152,1
TX000983,AC00281,453.49,2023-01-02 16:06:29,Debit,Branch,1,66,Doctor,6366.43,0.4599183103652932,0
TX000984,AC00082,267.17,2023-08-24 16:56:36,Debit,ATM,1,26,Student,1382.62,0.4526409701164803,0
TX000985,AC00247,111.26,2023-08-18 17:07:18,Debit,ATM,1,66,Doctor,14350.11,0.42818190001943546,0
TX000986,AC00278,121.17,2023-12-25 17:31:16,Debit,ATM,1,68,Doctor,12990.77,0.5957486017226936,0
TX000987,AC00176,213.28,2023-12-25 18:29:05,Debit,Branch,1,51,Retired,4835.91,0.44013194790750465,0
TX000988,AC00159,187.88,2023-08-10 16:39:44,Debit,ATM,1,60,Engineer,2154.58,0.4270271971443843,0
TX000989,AC00035,471.88,2023-10-30 18:44:22,Credit,Online,1,34,Doctor,14833.34,0.7486442850519265,0
TX000990,AC00463,83.79,2023-10-12 16:37:49,Debit,ATM,1,57,Engineer,5061.3,0.4418096882840543,0
TX000991,AC00339,212.14,2023-08-14 17:28:37,Debit,Branch,1,72,Retired,7225.06,0.40831953395082154,0
TX000992,AC00239,99.16,2023-02-28 17:55:00,Debit,Online,1,79,Retired,2607.58,0.5679967148618621,0
TX000993,AC00090,839.33,2023-05-02 16:03:23,Credit,Branch,1,60,Doctor,11538.97,0.7606471616321986,0
TX000994,AC00144,29.91,2023-07-31 16:26:33,Credit,Online,3,76,Retired,2834.84,0.8638792748125583,0
TX000995,AC00488,4.24,2023-04-17 16:46:31,Debit,Online,1,38,Engineer,7822.73,0.46894492059720105,0
TX000996,AC00039,50.29,2023-09-18 16:13:38,Credit,Online,1,58,Doctor,7604.9,0.541524341072936,0
TX000997,AC00475,135.85,2023-08-03 17:25:57,Debit,Online,1,57,Retired,1480.39,0.7937447850418613,0
TX000998,AC00368,368.53,2023-04-03 16:09:09,Debit,Branch,1,68,Doctor,13696.31,0.5514819993230918,0
TX000999,AC00339,17.95,2023-06-05 17:22:19,Credit,Branch,1,64,Doctor,12344.9,0.6249946539090797,0
TX001000,AC00297,127.8,2023-03-02 16:05:52,Credit,Branch,1,31,Engineer,8630.99,0.701843985296994,0
TX001001,AC00345,16.73,2023-02-22 17:39:54,Debit,Online,1,45,Engineer,2202.62,0.41185754057780316,0
TX001002,AC00458,317.12,2023-12-11 16:03:50,Debit,Branch,1,44,Doctor,14409.74,0.3899755208633933,0
TX001003,AC00062,476.63,2023-07-25 17:17:49,Debit,ATM,1,79,Retired,4894.25,0.48037496124620815,0
TX001004,AC00070,156.58,2023-09-18 16:03:10,Debit,Branch,1,24,Student,8981.61,0.4399082142731322,0
TX001005,AC00183,55.12,2023-09-18 16:19:03,Credit,Online,1,34,Engineer,3791.99,0.6462390554616677,0
TX001006,AC00190,15.74,2023-01-09 16:05:02,Debit,Branch,1,27,Student,690.16,0.4349045506225189,0
TX001007,AC00255,353.68,2023-11-06 16:32:58,Debit,Online,1,70,Retired,6777.12,0.6056037870180273,0
TX001008,AC00311,297.15,2023-10-12 18:11:27,Debit,Online,1,76,Retired,5449.37,0.36719327160563486,0
TX001009,AC00075,647.85,2023-12-04 16:31:42,Debit,Branch,1,36,Doctor,13779.97,0.6683622746377927,0
TX001010,AC00013,75.04,2023-07-27 17:04:46,Debit,ATM,1,49,Engineer,9648.6,0.41945437318256173,0
TX001011,AC00247,273.92,2023-05-08 17:54:56,Debit,Online,1,28,Student,1029.15,0.4418273789489445,0
TX001012,AC00329,215.8,2023-05-18 16:03:58,Credit,Branch,1,51,Retired,3656.62,0.6081473632687142,0
TX001013,AC00257,963.77,2023-07-11 16:45:22,Debit,ATM,1,41,Engineer,6710.51,0.9209290287131259,0
TX001014,AC00414,420.6,2023-04-17 16:10:19,Debit,Branch,1,26,Student,1778.75,0.5712324744226714,0
TX001015,AC00011,688.36,2023-06-30 16:31:49,Credit,Branch,1,23,Student,5191.13,0.7320223940736118,0
TX001016,AC00416,285.18,2023-03-08 16:39:14,Credit,Branch,1,55,Doctor,14847.97,0.8542952893346474,0
TX001017,AC00174,213.55,2023-03-30 16:00:25,Debit,ATM,1,63,Doctor,5238.37,0.4834471011753233,0
TX001018,AC00218,463.11,2023-09-26 16:50:05,Credit,Branch,1,51,Doctor,10238.82,0.7570005622949085,0
TX001019,AC00323,150.03,2023-07-10 16:17:21,Debit,ATM,1,73,Retired,7491.42,0.63915165440291,0
TX001020,AC00209,428.61,2023-10-09 16:00:26,Debit,Branch,1,51,Retired,2116.36,0.4377891248211426,0
TX001021,AC00337,309.56,2023-06-05 17:29:48,Debit,Online,1,58,Doctor,972.04,0.5428102772361916,0
TX001022,AC00083,377.08,2023-02-15 17:33:23,Credit,Branch,1,26,Student,6430.86,0.9341202051367844,0
TX001023,AC00246,77.25,2023-12-22 17:49:57,Debit,Branch,1,68,Doctor,14077.97,0.5728897935100632,0
TX001024,AC00194,146.92,2023-09-08 16:28:54,Debit,ATM,1,64,Retired,3990.6,0.43954891120486533,0
TX001025,AC00361,126.6,2023-05-26 16:00:45,Debit,Branch,1,22,Student,961.65,0.8156716052628447,0
TX001026,AC00214,101.34,2023-03-03 17:49:53,Debit,ATM,1,24,Student,703.26,0.8144339293733254,0
TX001027,AC00204,184.97,2023-06-26 16:46:41,Debit,Branch,1,58,Doctor,1156.67,0.6351221766084862,0
TX001028,AC00394,451.15,2023-02-27 16:47:50,Debit,ATM,1,46,Engineer,1356.47,0.42983406147682574,0
TX001029,AC00002,516.47,2023-12-21 17:00:50,Credit,ATM,1,25,Student,1305.06,0.6366677063284356,0
TX001030,AC00337,880.04,2023-10-30 18:58:42,Debit,ATM,1,25,Student,261.97,0.570834448856543,0
TX001031,AC00184,353.69,2023-08-22 16:49:26,Debit,Online,1,59,Engineer,9500.79,0.44001549358153724,0
TX001032,AC00258,66.69,2023-11-01 16:03:17,Credit,Branch,1,25,Student,1210.33,0.6301255358552905,0
TX001033,AC00164,95.75,2023-07-12 16:54:53,Debit,Branch,1,31,Engineer,337.62,0.527355457310634,0
TX001034,AC00032,43.91,2023-08-17 18:31:23,Debit,Online,1,27,Student,1806.68,0.42062271180105515,0
TX001035,AC00092,98.03,2023-12-18 18:41:26,Debit,Branch,1,54,Engineer,6323.45,0.45284787643110985,0
TX001036,AC00485,617.66,2023-02-16 17:05:58,Debit,ATM,1,42,Engineer,7155.95,0.6822968166185939,0
TX001037,AC00067,888.57,2023-06-13 16:24:43,Debit,Online,1,62,Retired,7896.14,0.6482602414547437,0
TX001038,AC00005,107.48,2023-12-04 18:01:53,Debit,Branch,1,22,Student,591.23,0.41363432416572044,0
TX001039,AC00291,36.57,2023-08-07 16:49:34,Debit,ATM,1,62,Retired,2583.07,0.39753173674030445,0
TX001040,AC00284,575.62,2023-06-12 18:30:51,Debit,Online,1,43,Doctor,234.41,0.49650731987915686,0
TX001041,AC00024,84.89,2023-05-22 17:27:11,Debit,ATM,1,37,Engineer,4735.61,0.4235376251009533,0
TX001042,AC00310,832.3,2023-07-12 16:55:44,Credit,Branch,1,69,Retired,6617.52,0.5490024631874956,0
TX001043,AC00246,180.65,2023-12-04 17:54:09,Debit,Branch,5,22,Student,816.01,0.9191172596723549,0
TX001044,AC00463,7.76,2023-03-27 17:16:08,Credit,Online,1,52,Retired,7393.11,0.6174642431250317,0
TX001045,AC00318,109.3,2023-08-02 16:52:15,Debit,Branch,1,56,Doctor,13510.11,0.7648987966179853,0
TX001046,AC00474,230.08,2023-05-01 16:23:40,Debit,Online,1,79,Retired,4466.1,0.6826950342463967,0
TX001047,AC00192,361.92,2023-02-20 16:08:48,Debit,ATM,1,54,Retired,7474.31,0.5417982710331357,0
TX001048,AC00100,71.29,2023-02-02 17:02:05,Debit,ATM,2,68,Retired,7225.63,0.8376347448088787,0
TX001049,AC00407,122.45,2023-01-16 16:50:13,Debit,Branch,1,46,Doctor,7255.49,0.41969870872421494,0
TX001050,AC00276,642.53,2023-08-14 16:36:43,Debit,ATM,1,65,Doctor,11417.91,0.41978301912094257,0
TX001051,AC00420,62.86,2023-05-08 16:24:00,Debit,Branch,1,25,Student,1040.43,0.4581544164861455,0
TX001052,AC00228,175.21,2023-12-21 18:44:40,Credit,ATM,1,69,Doctor,6039.04,0.6134971892575507,0
TX001053,AC00022,168.0,2023-08-24 16:01:40,Credit,Branch,1,32,Engineer,3498.58,0.6912452193326138,0
TX001054,AC00052,11.46,2023-10-09 16:50:41,Debit,Online,1,67,Retired,6628.75,0.4830467602045795,0
TX001055,AC00151,382.07,2023-06-05 17:48:07,Credit,Branch,1,62,Doctor,10156.09,0.7065639617669277,0
TX001056,AC00317,13.48,2023-09-20 17:49:53,Debit,Online,3,18,Student,521.88,0.9272746066740745,0
TX001057,AC00348,65.32,2023-11-02 16:15:50,Debit,ATM,1,28,Student,9165.02,0.4377713761756851,0
TX001058,AC00191,83.07,2023-01-06 16:13:53,Debit,Branch,4,27,Engineer,6704.76,0.8556829778639712,0
TX001059,AC00120,730.1,2023-07-25 18:04:46,Credit,Branch,1,77,Retired,6384.05,0.5945261137538556,0
TX001060,AC00487,85.31,2023-12-11 16:06:04,Debit,ATM,1,62,Retired,6095.65,0.45226691868043717,0
TX001061,AC00173,726.61,2023-11-03 16:31:22,Debit,ATM,1,18,Student,1008.76,0.855380610404762,0
TX001062,AC00089,130.4,2023-04-03 16:31:32,Debit,Branch,1,45,Engineer,4381.24,0.4275172835961582,0
TX001063,AC00456,68.1,2023-01-02 16:00:06,Debit,ATM,1,20,Student,1382.8,0.7147722791193996,0
TX001064,AC00025,65.26,2023-12-08 17:05:35,Debit,Branch,1,26,Student,7380.63,0.6541465798295741,0
TX001065,AC00158,191.62,2023-07-28 17:19:48,Debit,Branch,1,63,Doctor,1981.67,0.4491057897484573,0
TX001066,AC00041,212.88,2023-05-19 18:44:23,Debit,Online,1,39,Doctor,7036.72,0.43717253626489,0
TX001067,AC00458,88.38,2023-01-17 16:10:33,Debit,ATM,1,30,Engineer,3707.82,0.43933843708763354,0
TX001068,AC00248,48.77,2023-06-15 17:49:07,Credit,Online,1,42,Engineer,2040.16,0.5771676776215762,0
TX001069,AC00356,289.1,2023-07-11 16:08:55,Debit,ATM,1,27,Student,267.53,0.43476523355718594,0
TX001070,AC00065,390.09,2023-10-09 16:52:40,Debit,Online,1,26,Engineer,2617.23,0.43402542974340824,0
TX001071,AC00249,48.29,2023-09-25 17:58:54,Debit,Online,1,37,Engineer,8883.4,0.566581447431117,0
TX001072,AC00497,333.83,2023-07-31 17:46:50,Debit,ATM,1,63,Retired,1660.66,0.47351194858285106,0
TX001073,AC00045,1074.29,2023-01-05 16:43:14,Debit,Branch,1,67,Retired,2011.6,0.6583184463030289,0
TX001074,AC00442,100.27,2023-07-10 17:25:41,Debit,Online,1,79,Retired,4309.9,0.5995440169334,0
TX001075,AC00248,44.54,2023-10-16 16:23:58,Debit,ATM,1,31,Engineer,362.4,0.4373109442431269,0
TX001076,AC00078,1156.18,2023-09-21 16:11:47,Credit,Online,1,52,Doctor,836.69,0.9675564298490384,1
TX001077,AC00345,82.17,2023-12-18 18:25:05,Debit,Branch,1,28,Student,1913.06,0.40542980921345767,0
TX001078,AC00331,1045.45,2023-10-30 16:45:47,Debit,Online,1,19,Student,563.46,0.7941535071300172,0
TX001079,AC00332,447.42,2023-12-18 16:32:56,Debit,Online,1,32,Engineer,6133.22,0.4768002573834747,0
TX001080,AC00448,590.26,2023-06-19 16:20:40,Credit,Branch,1,25,Student,1068.28,0.6029584156192875,0
TX001081,AC00102,192.73,2023-10-16 16:51:25,Debit,Branch,1,71,Retired,2037.75,0.4189235365795467,0
TX001082,AC00200,146.01,2023-04-25 16:28:35,Debit,Online,1,26,Student,221.79,0.5316839506536676,0
TX001083,AC00200,136.05,2023-01-23 16:19:25,Debit,Online,3,24,Student,1127.54,0.9189700321220828,0
TX001084,AC00086,11.57,2023-12-20 16:17:16,Credit,Branch,1,56,Retired,2061.61,0.6571839349096715,0
TX001085,AC00139,102.34,2023-05-18 16:19:38,Debit,Online,1,51,Doctor,9326.28,0.4392789032930845,0
TX001086,AC00154,7.82,2023-01-09 17:56:30,Debit,ATM,1,36,Engineer,2240.49,0.5181476227776293,0
TX001087,AC00403,79.43,2023-07-24 17:30:24,Debit,ATM,1,74,Retired,6579.37,0.4523866439514618,0
TX001088,AC00330,386.97,2023-01-31 16:51:55,Debit,Branch,1,58,Retired,1876.35,0.42830942672049443,0
TX001089,AC00362,51.22,2023-06-29 16:11:08,Debit,Branch,1,23,Student,1664.59,0.7124023157494196,0
TX001090,AC00423,256.05,2023-06-07 16:26:52,Debit,ATM,1,54,Retired,6910.18,0.9370985174855326,0
TX001091,AC00286,7.79,2023-06-16 17:33:15,Debit,Branch,1,34,Doctor,1319.85,0.7775308717538054,0
TX001092,AC00332,233.71,2023-10-03 17:06:56,Debit,Branch,1,63,Doctor,6095.5,0.4546770585740658,0
TX001093,AC00080,176.37,2023-01-16 16:38:57,Debit,Branch,1,55,Retired,2420.86,0.37300462741818363,0
TX001094,AC00150,122.63,2023-04-20 18:39:10,Debit,Branch,1,21,Student,359.06,0.4316280447256678,0
TX001095,AC00441,86.41,2023-03-27 17:54:30,Debit,ATM,1,75,Retired,3128.71,0.39911597254833847,0
TX001096,AC00196,21.57,2023-10-26 16:11:13,Debit,ATM,1,54,Retired,7587.48,0.36524295397907935,0
TX001097,AC00444,82.67,2023-08-25 16:40:17,Debit,Branch,1,26,Student,290.59,0.4513578277713483,0
TX001098,AC00295,451.35,2023-09-05 18:45:04,Credit,Branch,1,47,Engineer,7707.96,0.6970763531107839,0
TX001099,AC00157,299.42,2023-12-04 17:25:18,Credit,Branch,1,63,Retired,4735.41,0.552094960109388,0
TX001100,AC00456,543.47,2023-08-14 17:18:07,Debit,ATM,1,18,Student,6165.03,0.7058711415015819,0
TX001101,AC00271,346.76,2023-12-29 16:32:37,Credit,Branch,1,21,Student,1637.75,0.5867228006596396,0
TX001102,AC00462,47.48,2023-02-20 16:47:23,Debit,Branch,1,24,Student,585.52,0.5536860018393507,0
TX001103,AC00310,64.92,2023-05-19 18:47:11,Debit,Branch,1,58,Engineer,5481.76,0.6259629290198453,0
TX001104,AC00189,350.72,2023-08-02 16:37:39,Credit,ATM,1,28,Student,1982.9,0.6528273143414143,0
TX001105,AC00328,3.8,2023-08-01 16:13:25,Debit,Online,1,65,Doctor,5766.96,0.4057743947139367,0
TX001106,AC00057,22.54,2023-08-29 16:19:14,Debit,Online,1,26,Engineer,7139.11,0.42283743673656016,0
TX001107,AC00360,767.14,2023-08-29 16:24:23,Credit,Branch,1,62,Retired,4732.57,0.6172984826403839,0
TX001108,AC00209,167.47,2023-12-01 17:45:19,Debit,ATM,1,35,Engineer,2293.13,0.4274118125289997,0
TX001109,AC00390,43.65,2023-10-30 16:23:34,Credit,Branch,1,30,Engineer,2870.67,0.6084899013747455,0
TX001110,AC00061,391.08,2023-04-28 17:12:06,Debit,Online,1,56,Retired,6885.16,0.4320624926804732,0
TX001111,AC00345,390.77,2023-10-30 16:02:32,Debit,Online,1,44,Doctor,5500.56,0.4165607113972277,0
TX001112,AC00254,508.16,2023-03-28 18:19:10,Debit,ATM,1,39,Engineer,5609.44,0.36719327160563486,0
TX001113,AC00271,36.76,2023-04-10 16:51:43,Credit,Online,1,65,Retired,1228.93,0.604051259859106,0
TX001114,AC00451,332.33,2023-06-20 17:05:38,Debit,ATM,1,27,Student,192.63,0.4310616228701775,0
TX001115,AC00061,362.09,2023-02-27 16:59:07,Debit,Branch,1,32,Engineer,6590.28,0.4320611440291276,0
TX001116,AC00245,42.58,2023-02-06 16:32:53,Debit,Online,1,30,Doctor,13485.0,0.8127136068521471,0
TX001117,AC00105,122.35,2023-04-12 17:50:15,Credit,Branch,1,53,Retired,6472.5,0.9228385349938029,0
TX001118,AC00122,248.66,2023-02-03 17:46:54,Debit,Online,1,28,Engineer,2571.39,0.37432825633189865,0
TX001119,AC00202,461.25,2023-08-28 17:32:47,Credit,Online,1,54,Doctor,676.1,0.822284625512548,0
TX001120,AC00423,61.77,2023-09-28 17:06:32,Debit,Branch,1,56,Doctor,12352.2,0.9261550123334608,0
TX001121,AC00362,268.92,2023-08-14 16:32:28,Debit,Branch,1,29,Engineer,8765.38,0.7200474206445306,0
TX001122,AC00426,303.97,2023-02-02 16:55:25,Debit,Online,5,24,Student,1590.88,0.8674627516823575,0
TX001123,AC00204,219.02,2024-01-01 16:30:58,Credit,Online,1,54,Engineer,7375.73,0.5609536507763357,0
TX001124,AC00369,125.14,2023-08-28 17:19:18,Debit,Branch,1,20,Student,1845.18,0.3982933941666,0
TX001125,AC00365,47.6,2023-02-23 18:42:51,Debit,Online,1,53,Engineer,1382.51,0.44714383440910976,0
TX001126,AC00063,592.82,2023-09-14 17:25:49,Debit,Online,1,74,Retired,7508.98,0.9902417651569744,1
TX001127,AC00455,372.5,2023-10-16 18:15:48,Debit,ATM,1,22,Student,3901.82,0.4245512709692364,0
TX001128,AC00415,4.72,2023-04-17 16:03:52,Debit,Branch,1,32,Engineer,4792.01,0.733948230778201,0
TX001129,AC00279,144.93,2023-05-16 16:32:00,Debit,Branch,1,42,Engineer,6887.52,0.4225353445448313,0
TX001130,AC00262,316.56,2023-08-29 18:30:14,Debit,Online,1,28,Engineer,8643.51,0.8872511631879856,0
TX001131,AC00306,9.18,2023-07-06 18:10:59,Debit,Online,1,22,Student,887.32,0.44781812710682,0
TX001132,AC00164,421.25,2023-01-05 16:13:59,Debit,Online,1,25,Student,7174.69,0.4060911157254104,0
TX001133,AC00236,185.71,2023-08-07 16:15:16,Debit,Branch,1,48,Engineer,2679.91,0.40125218137152696,0
TX001134,AC00095,1432.02,2023-09-08 17:50:09,Debit,Branch,1,60,Retired,4315.07,0.8601598689524576,0
TX001135,AC00016,26.27,2023-03-17 16:22:52,Credit,Online,1,45,Engineer,8853.93,0.711816057700618,0
TX001136,AC00386,297.03,2023-09-08 17:08:30,Debit,Online,1,61,Retired,1088.62,0.4562383291157605,0
